Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014
Portugal,PRT,GNI (current US$),230288867625.382,240176733447.299,211124151222.254,223026649675.849,225699395968.487
Portugal,PRT,"GNI per capita, Atlas method (current US$)",22960.0,22660.0,21150.0,21340.0,21260.0
Portugal,PRT,"GNI per capita, PPP (current international $)",26440.0,26260.0,25810.0,27520.0,28310.0
Portugal,PRT,"GNI, PPP (current international $)",279560826084.859,277286324614.859,271419092894.261,287821374657.946,294487461699.586
Portugal,PRT,Government expenditure in educational institutions as % of GDP (%),5.12015008926392,4.86715984344482,,,
Portugal,PRT,"Gross enrolment ratio, lower secondary, female (%)",111.578819274902,110.794479370117,112.387702941895,118.088890075684,114.65258026123
Portugal,PRT,"Gross enrolment ratio, lower secondary, male (%)",114.38973236084,113.944206237793,116.777877807617,122.792411804199,119.222518920898
Portugal,PRT,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",4.25272989273071,5.74418020248413,6.00773000717163,6.2244701385498,7.2006402015686
Portugal,PRT,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",9.039719581604,10.6813097000122,11.4520597457886,12.286470413208,13.702730178833
Portugal,PRT,"Gross enrolment ratio, pre-primary, female (%)",86.9318008422852,89.6829071044922,89.2510299682617,88.6059494018555,90.311393737793
Portugal,PRT,"Gross enrolment ratio, pre-primary, male (%)",88.602897644043,92.3768920898438,92.8979415893555,92.4529190063477,93.2730178833008
Portugal,PRT,"Gross enrolment ratio, primary and lower secondary, female (%)",110.664970397949,109.940856933594,109.749290466309,111.431770324707,109.096168518066
Portugal,PRT,"Gross enrolment ratio, primary and lower secondary, male (%)",113.87816619873,113.164916992188,113.369720458984,115.610870361328,113.676696777344
Portugal,PRT,"Gross enrolment ratio, primary and secondary, female (%)",109.302452087402,108.624938964844,108.617149353027,113.525291442871,110.715919494629
Portugal,PRT,"Gross enrolment ratio, primary and secondary, male (%)",109.517387390137,109.240219116211,110.282829284668,116.361473083496,114.369331359863
Portugal,PRT,"Gross enrolment ratio, primary to tertiary, female (%)",97.8624725341797,98.5822219848633,98.5620422363281,100.95987701416,98.8724594116211
Portugal,PRT,"Gross enrolment ratio, primary to tertiary, male (%)",95.1000213623047,95.8089599609375,96.7369232177734,100.697257995605,99.2480621337891
Portugal,PRT,"Gross enrolment ratio, primary, female (%)",110.196350097656,109.493156433105,108.351539611816,107.889663696289,106.138359069824
Portugal,PRT,"Gross enrolment ratio, primary, male (%)",113.616523742676,112.758369445801,111.589248657227,111.857772827148,110.774658203125
Portugal,PRT,"Gross enrolment ratio, secondary, female (%)",108.433731079102,107.797439575195,108.867576599121,118.792762756348,114.966453552246
Portugal,PRT,"Gross enrolment ratio, secondary, male (%)",105.529632568359,105.879577636719,109.034538269043,120.66242980957,117.793159484863
Portugal,PRT,"Gross enrolment ratio, tertiary, female (%)",71.1891937255859,74.5222702026367,74.3411026000977,70.9389572143555,70.3752975463867
Portugal,PRT,"Gross enrolment ratio, tertiary, male (%)",60.3137016296387,62.7036018371582,62.9779281616211,61.5730590820313,60.854808807373
Portugal,PRT,"Gross enrolment ratio, upper secondary, female (%)",105.309158325195,104.801818847656,105.354736328125,119.489128112793,115.273239135742
Portugal,PRT,"Gross enrolment ratio, upper secondary, male (%)",96.7556076049805,97.8686218261719,101.316749572754,118.54029083252,116.372833251953
Portugal,PRT,"Literacy rate, population 25-64 years, both sexes (%)",,98.32632,,,
Portugal,PRT,"Literacy rate, population 25-64 years, female (%)",,98.35381,,,
Portugal,PRT,"Literacy rate, population 25-64 years, male (%)",,98.29693,,,
Puerto Rico,PRI,GDP per capita (current US$),26435.7401871545,27278.8748949366,27811.548146534,28703.7483471687,
Puerto Rico,PRI,"GDP, PPP (current international $)",125626834414.395,125796598245.822,124561881420.162,125842801403.284,
Puerto Rico,PRI,GNI (current US$),64294562000.0,65720705000.0,68697597000.0,70740327000.0,
Puerto Rico,PRI,"GNI per capita, Atlas method (current US$)",16640.0,17350.0,18460.0,19320.0,
Puerto Rico,PRI,"GNI per capita, PPP (current international $)",22060.0,22390.0,23290.0,24020.0,
Puerto Rico,PRI,"GNI, PPP (current international $)",82100205235.4117,82384688997.3745,84656108578.9076,86315800494.2265,
Puerto Rico,PRI,Government expenditure in educational institutions as % of GDP (%),,,,5.30158996582031,
Puerto Rico,PRI,"Gross enrolment ratio, lower secondary, female (%)",92.5439987182617,87.2146682739258,89.886131286621,89.9409790039063,89.4921875
Puerto Rico,PRI,"Gross enrolment ratio, lower secondary, male (%)",89.1505279541016,82.1681594848633,83.9969863891602,85.987907409668,86.0358810424805
Puerto Rico,PRI,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",70.0724334716797,87.8328399658203,,,
Puerto Rico,PRI,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",49.4327812194824,41.652229309082,,,
Puerto Rico,PRI,"Gross enrolment ratio, pre-primary, female (%)",99.1901092529297,108.589630126953,100.453720092773,82.0205078125,
Puerto Rico,PRI,"Gross enrolment ratio, pre-primary, male (%)",96.3386001586914,105.106048583984,96.4350662231445,79.4486389160156,
Puerto Rico,PRI,"Gross enrolment ratio, primary and lower secondary, female (%)",95.0800933837891,88.5280990600586,90.7635803222656,90.27880859375,
Puerto Rico,PRI,"Gross enrolment ratio, primary and lower secondary, male (%)",91.7561874389648,84.5494918823242,86.0245971679688,87.7209701538086,
Puerto Rico,PRI,"Gross enrolment ratio, primary and secondary, female (%)",90.5321197509766,84.2333374023438,86.5009002685547,86.6637268066406,
Puerto Rico,PRI,"Gross enrolment ratio, primary and secondary, male (%)",86.7002029418945,81.1311264038086,81.5607070922852,83.2663497924805,
Puerto Rico,PRI,"Gross enrolment ratio, primary to tertiary, female (%)",103.141357421875,101.136131286621,91.4543380737305,91.0971298217773,
Puerto Rico,PRI,"Gross enrolment ratio, primary to tertiary, male (%)",87.6618576049805,83.0892333984375,78.4087371826172,79.3079833984375,
Puerto Rico,PRI,"Gross enrolment ratio, primary, female (%)",96.4817123413085,89.2546615600585,91.248046875,90.4653091430664,90.4305267333984
Puerto Rico,PRI,"Gross enrolment ratio, primary, male (%)",93.1567611694335,85.848289489746,87.1396713256835,88.678581237793,89.123191833496
Puerto Rico,PRI,"Gross enrolment ratio, secondary, female (%)",85.2939300537109,79.854118347168,82.3498001098633,83.3339614868164,83.933837890625
Puerto Rico,PRI,"Gross enrolment ratio, secondary, male (%)",80.7410430908203,76.857307434082,76.5498504638672,78.4443969726563,78.8430404663085
Puerto Rico,PRI,"Gross enrolment ratio, tertiary, female (%)",103.199478149414,102.513778686523,102.114418029785,100.440773010254,98.8312530517578
Puerto Rico,PRI,"Gross enrolment ratio, tertiary, male (%)",69.8528289794922,70.6615982055664,71.2015075683594,70.373779296875,70.0934677124023
Puerto Rico,PRI,"Gross enrolment ratio, upper secondary, female (%)",78.4226303100585,72.9930725097656,75.3147277832031,77.1480178833008,78.7412490844727
Puerto Rico,PRI,"Gross enrolment ratio, upper secondary, male (%)",72.4615478515625,71.6693725585938,69.2810592651367,71.1299133300781,71.9609680175781
Puerto Rico,PRI,"Literacy rate, population 25-64 years, both sexes (%)",92.11489,,,,
Puerto Rico,PRI,"Literacy rate, population 25-64 years, female (%)",93.51616,,,,
Puerto Rico,PRI,"Literacy rate, population 25-64 years, male (%)",90.54176,,,,
Qatar,QAT,GDP per capita (current US$),70306.2278449301,85948.0704556712,88564.8229796416,88304.8795754258,86852.710189198
Qatar,QAT,"GDP, PPP (current international $)",218205025733.076,252498021613.775,269202413009.351,285614359534.042,302295579953.323
Qatar,QAT,GNI (current US$),112178571428.571,154504329945.055,174708791208.791,188364010989.011,196924225274.725
Qatar,QAT,"GNI per capita, Atlas method (current US$)",66360.0,69820.0,75850.0,81810.0,82750.0
Qatar,QAT,"GNI per capita, PPP (current international $)",109930.0,119120.0,119330.0,120290.0,121570.0
Qatar,QAT,"GNI, PPP (current international $)",195632008233.227,232525547675.419,251732285794.144,270719449606.934,288662393934.476
Qatar,QAT,Government expenditure in educational institutions as % of GDP (%),,,,,
Qatar,QAT,"Gross enrolment ratio, lower secondary, female (%)",106.10619354248,104.817001342773,102.98021697998,100.432563781738,103.822196960449
Qatar,QAT,"Gross enrolment ratio, lower secondary, male (%)",112.211692810059,108.011581420898,86.0055389404297,86.9145126342773,95.0287399291992
Qatar,QAT,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,2.42339992523193,2.1402599811554
Qatar,QAT,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,0.593760013580322,0.419019997119904
Qatar,QAT,"Gross enrolment ratio, pre-primary, female (%)",,56.5858383178711,,53.4925308227539,56.6638107299805
Qatar,QAT,"Gross enrolment ratio, pre-primary, male (%)",,55.5588417053223,,52.5779609680176,55.7397384643555
Qatar,QAT,"Gross enrolment ratio, primary and lower secondary, female (%)",97.0570526123047,97.6347122192383,,,
Qatar,QAT,"Gross enrolment ratio, primary and lower secondary, male (%)",101.636161804199,105.280151367188,,,
Qatar,QAT,"Gross enrolment ratio, primary and secondary, female (%)",99.5710830688477,100.788551330566,,,
Qatar,QAT,"Gross enrolment ratio, primary and secondary, male (%)",98.4122085571289,108.724586486816,,,
Qatar,QAT,"Gross enrolment ratio, primary to tertiary, female (%)",77.54638671875,80.797607421875,,,
Qatar,QAT,"Gross enrolment ratio, primary to tertiary, male (%)",45.4802589416504,51.1473007202148,,,
Qatar,QAT,"Gross enrolment ratio, primary, female (%)",105.889549255371,105.556823730469,103.996482849121,100.459159851074,100.776351928711
Qatar,QAT,"Gross enrolment ratio, primary, male (%)",104.709808349609,106.904960632324,100.78645324707,95.8731384277344,98.0199508666992
Qatar,QAT,"Gross enrolment ratio, secondary, female (%)",103.255157470703,,,,100.527366638184
Qatar,QAT,"Gross enrolment ratio, secondary, male (%)",99.1948013305664,,,,72.6252670288085
Qatar,QAT,"Gross enrolment ratio, tertiary, female (%)",25.5979099273682,29.4325008392333,30.3931903839111,33.5281105041504,39.2325897216797
Qatar,QAT,"Gross enrolment ratio, tertiary, male (%)",4.80870008468628,5.46988010406494,5.07046985626221,5.64765977859497,6.1707100868225
Qatar,QAT,"Gross enrolment ratio, upper secondary, female (%)",100.196228027344,,,,96.8993835449219
Qatar,QAT,"Gross enrolment ratio, upper secondary, male (%)",87.46240234375,,,,57.2562789916992
Qatar,QAT,"Literacy rate, population 25-64 years, both sexes (%)",96.51556,96.39862,96.38069,97.38853,97.77158
Qatar,QAT,"Literacy rate, population 25-64 years, female (%)",95.75332,95.6862,95.0537,97.23462,97.74657
Qatar,QAT,"Literacy rate, population 25-64 years, male (%)",96.69706,96.56963,96.67959,97.42609,97.77732
Romania,ROU,GDP per capita (current US$),8297.48362072379,9200.27782470489,8558.3976056224,9585.26659264653,10020.2773322992
Romania,ROU,"GDP, PPP (current international $)",347851579155.642,364568798348.599,380768311112.94,397224889247.19,414046250727.779
Romania,ROU,GNI (current US$),165462522861.009,182294874598.176,168704421890.318,187416710838.667,196966762689.598
Romania,ROU,"GNI per capita, Atlas method (current US$)",8590.0,8610.0,8740.0,9260.0,9600.0
Romania,ROU,"GNI per capita, PPP (current international $)",16920.0,17800.0,18660.0,19450.0,20530.0
Romania,ROU,"GNI, PPP (current international $)",342601532703.446,358534741754.581,374202271827.088,388655500808.246,408802057690.182
Romania,ROU,Government expenditure in educational institutions as % of GDP (%),3.34066009521484,2.9053099155426,2.81240010261536,,
Romania,ROU,"Gross enrolment ratio, lower secondary, female (%)",97.7244033813477,96.3187026977539,92.1884307861328,93.50634765625,93.3760986328125
Romania,ROU,"Gross enrolment ratio, lower secondary, male (%)",98.7185592651367,97.3319625854492,94.0335006713867,95.8771896362305,95.5304107666016
Romania,ROU,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",10.6056699752808,12.9928197860718,15.9842395782471,30.9192409515381,35.3574409484863
Romania,ROU,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",3.83257007598877,4.71718978881836,6.18567991256714,13.3645401000977,16.6198806762695
Romania,ROU,"Gross enrolment ratio, pre-primary, female (%)",79.3943862915039,80.65576171875,80.7283782958984,92.5373077392578,90.5542297363281
Romania,ROU,"Gross enrolment ratio, pre-primary, male (%)",78.9950637817383,80.2668762207031,80.1459197998047,92.0213012695313,90.3645935058594
Romania,ROU,"Gross enrolment ratio, primary and lower secondary, female (%)",97.1156005859375,96.0169525146484,93.3723678588867,,
Romania,ROU,"Gross enrolment ratio, primary and lower secondary, male (%)",98.3611679077148,97.3822784423828,95.2155075073242,,
Romania,ROU,"Gross enrolment ratio, primary and secondary, female (%)",98.7322387695313,98.4168701171875,97.365592956543,,
Romania,ROU,"Gross enrolment ratio, primary and secondary, male (%)",99.7973785400391,99.8903579711914,98.8087615966797,,
Romania,ROU,"Gross enrolment ratio, primary to tertiary, female (%)",93.9450378417969,92.0782623291016,88.2572021484375,,
Romania,ROU,"Gross enrolment ratio, primary to tertiary, male (%)",85.5381164550781,84.7827529907227,83.0256881713867,,
Romania,ROU,"Gross enrolment ratio, primary, female (%)",96.4937210083008,95.7047271728516,94.5963134765625,,
Romania,ROU,"Gross enrolment ratio, primary, male (%)",97.9960098266602,97.4343414306641,96.4373016357422,,
Romania,ROU,"Gross enrolment ratio, secondary, female (%)",99.7996826171875,99.7276611328125,98.7222671508789,97.0449371337891,94.283332824707
Romania,ROU,"Gross enrolment ratio, secondary, male (%)",100.654983520508,101.075996398926,99.9691696166992,98.6874694824219,95.2416534423828
Romania,ROU,"Gross enrolment ratio, tertiary, female (%)",78.8727111816406,72.5321578979492,61.0984001159667,58.0163192749023,59.0609588623047
Romania,ROU,"Gross enrolment ratio, tertiary, male (%)",57.3836402893066,53.6253204345703,48.3336715698242,46.6666984558105,47.7196502685547
Romania,ROU,"Gross enrolment ratio, upper secondary, female (%)",101.770500183105,103.137260437012,105.426948547363,100.67749786377,95.2009811401367
Romania,ROU,"Gross enrolment ratio, upper secondary, male (%)",102.489189147949,104.812446594238,106.043823242188,101.56356048584,94.9503784179688
Romania,ROU,"Literacy rate, population 25-64 years, both sexes (%)",,99.04333,,,
Romania,ROU,"Literacy rate, population 25-64 years, female (%)",,98.93481,,,
Romania,ROU,"Literacy rate, population 25-64 years, male (%)",,99.15317,,,
Russian Federation,RUS,GDP per capita (current US$),10674.987707365,14212.0608741397,15154.4568726812,15543.6765317424,14125.9060977801
Russian Federation,RUS,"GDP, PPP (current international $)",2928118588407.64,3475384986433.43,3692393232081.43,3765660737974.59,3721984706923.93
Russian Federation,RUS,GNI (current US$),1477812904649.32,1991328679252.48,2142091090694.49,2217566445288.67,1996423357924.55
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",9980.0,11040.0,13330.0,14840.0,14420.0
Russian Federation,RUS,"GNI per capita, PPP (current international $)",19860.0,23360.0,24520.0,24570.0,24650.0
Russian Federation,RUS,"GNI, PPP (current international $)",2837671791921.19,3373184617515.06,3578517216904.48,3635236153530.68,3600713106917.57
Russian Federation,RUS,Government expenditure in educational institutions as % of GDP (%),,,4.15466976165771,,
Russian Federation,RUS,"Gross enrolment ratio, lower secondary, female (%)",,93.598762512207,95.5064010620117,97.8112411499023,99.3427734375
Russian Federation,RUS,"Gross enrolment ratio, lower secondary, male (%)",,92.2819519042969,94.3330917358398,96.6996231079102,98.054573059082
Russian Federation,RUS,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,5.65922021865845,5.28830003738403,4.41300010681152,3.76182007789612
Russian Federation,RUS,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,5.2704701423645,5.63957023620605,4.80101013183594,4.52477979660034
Russian Federation,RUS,"Gross enrolment ratio, pre-primary, female (%)",,74.3275985717773,76.1781387329102,79.2373580932617,83.1864624023438
Russian Federation,RUS,"Gross enrolment ratio, pre-primary, male (%)",,75.0281982421875,76.8596572875977,80.1934432983398,84.3965072631835
Russian Federation,RUS,"Gross enrolment ratio, primary and lower secondary, female (%)",,96.9745635986328,98.2698135375977,99.1027984619141,99.1405029296875
Russian Federation,RUS,"Gross enrolment ratio, primary and lower secondary, male (%)",,95.9554595947266,97.33837890625,98.2353210449219,98.1358795166016
Russian Federation,RUS,"Gross enrolment ratio, primary and secondary, female (%)",,94.7152328491211,97.5746994018555,99.0101776123047,99.293098449707
Russian Federation,RUS,"Gross enrolment ratio, primary and secondary, male (%)",,95.4866409301758,98.3964996337891,99.6982803344727,100.269859313965
Russian Federation,RUS,"Gross enrolment ratio, primary to tertiary, female (%)",,92.152587890625,92.9509735107422,94.3940887451172,94.6136627197266
Russian Federation,RUS,"Gross enrolment ratio, primary to tertiary, male (%)",,83.2123718261719,85.9291305541992,88.2455215454102,89.7630996704102
Russian Federation,RUS,"Gross enrolment ratio, primary, female (%)",,101.248466491699,101.524589538574,100.543838500977,98.9205093383789
Russian Federation,RUS,"Gross enrolment ratio, primary, male (%)",,100.615180969238,100.881843566895,99.9500579833984,98.2244186401367
Russian Federation,RUS,"Gross enrolment ratio, secondary, female (%)",,91.2674331665039,95.3129806518555,98.069221496582,99.5336227416992
Russian Federation,RUS,"Gross enrolment ratio, secondary, male (%)",,92.7886810302734,96.9772491455078,99.5441513061523,101.587432861328
Russian Federation,RUS,"Gross enrolment ratio, tertiary, female (%)",,87.7701110839844,85.503547668457,86.5749893188477,86.1741561889648
Russian Federation,RUS,"Gross enrolment ratio, tertiary, male (%)",,65.6555480957031,67.1172103881835,69.8121490478516,71.5076522827148
Russian Federation,RUS,"Gross enrolment ratio, upper secondary, female (%)",,86.5738677978516,94.9123306274414,98.629051208496,99.9834136962891
Russian Federation,RUS,"Gross enrolment ratio, upper secondary, male (%)",,93.8050384521484,102.426910400391,105.688552856445,109.885902404785
Russian Federation,RUS,"Literacy rate, population 25-64 years, both sexes (%)",99.79603,,,,
Russian Federation,RUS,"Literacy rate, population 25-64 years, female (%)",99.81901,,,,
Russian Federation,RUS,"Literacy rate, population 25-64 years, male (%)",99.77017,,,,
Rwanda,RWA,GDP per capita (current US$),563.491048683175,617.310764781771,678.079697291679,688.876855732777,706.569951658266
Rwanda,RWA,"GDP, PPP (current international $)",13585074792.2041,14945292138.4992,16566096554.8493,17624831687.7404,19307365033.1864
Rwanda,RWA,GNI (current US$),5731131723.59757,6433380281.57283,7221285014.31966,7486437501.15985,7837366433.69176
Rwanda,RWA,"GNI per capita, Atlas method (current US$)",560.0,600.0,650.0,680.0,700.0
Rwanda,RWA,"GNI per capita, PPP (current international $)",1320.0,1410.0,1520.0,1560.0,1660.0
Rwanda,RWA,"GNI, PPP (current international $)",13484205511.0027,14811064469.8188,16352292905.4988,17310166402.9927,18876428601.7834
Rwanda,RWA,Government expenditure in educational institutions as % of GDP (%),4.94655990600586,4.71130990982056,4.75100994110107,5.02794981002808,
Rwanda,RWA,"Gross enrolment ratio, lower secondary, female (%)",44.4033203125,49.6281089782715,50.3474807739258,51.0310096740723,48.7549095153809
Rwanda,RWA,"Gross enrolment ratio, lower secondary, male (%)",42.2882995605469,45.4254188537598,44.1582908630371,44.7911911010742,42.3940086364746
Rwanda,RWA,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,0.844169974327087,,
Rwanda,RWA,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,1.68440997600555,,
Rwanda,RWA,"Gross enrolment ratio, pre-primary, female (%)",10.867600440979,12.1769800186157,13.8412399291992,14.6606798171997,16.0489406585693
Rwanda,RWA,"Gross enrolment ratio, pre-primary, male (%)",10.3102197647095,11.5839595794678,13.054349899292,13.9563703536987,15.3472299575806
Rwanda,RWA,"Gross enrolment ratio, primary and lower secondary, female (%)",114.13752746582,115.128982543945,114.514587402344,112.283279418945,108.786598205566
Rwanda,RWA,"Gross enrolment ratio, primary and lower secondary, male (%)",111.329559326172,111.147987365723,110.562522888184,108.203308105469,104.672828674316
Rwanda,RWA,"Gross enrolment ratio, primary and secondary, female (%)",93.9991226196289,95.5984802246094,96.0895614624023,94.8585510253906,92.2003936767578
Rwanda,RWA,"Gross enrolment ratio, primary and secondary, male (%)",92.9882125854492,93.4525985717773,93.6496429443359,92.0404663085938,88.9479904174805
Rwanda,RWA,"Gross enrolment ratio, primary to tertiary, female (%)",69.3156661987305,71.6212310791016,72.6090774536133,73.285530090332,
Rwanda,RWA,"Gross enrolment ratio, primary to tertiary, male (%)",68.6309967041016,70.444450378418,71.1890716552734,72.210823059082,
Rwanda,RWA,"Gross enrolment ratio, primary, female (%)",144.137313842773,143.702941894531,142.749145507813,139.249526977539,135.115615844727
Rwanda,RWA,"Gross enrolment ratio, primary, male (%)",140.536560058594,139.665786743164,139.841918945313,136.22575378418,132.038284301758
Rwanda,RWA,"Gross enrolment ratio, secondary, female (%)",32.6166114807129,36.9063911437988,39.6830291748047,41.5864181518555,40.8854217529297
Rwanda,RWA,"Gross enrolment ratio, secondary, male (%)",32.9124298095703,35.7463989257813,37.0721282958984,38.7140617370605,37.3305015563965
Rwanda,RWA,"Gross enrolment ratio, tertiary, female (%)",4.87986993789673,5.78956985473633,5.85293006896973,6.64075994491577,6.87174987792969
Rwanda,RWA,"Gross enrolment ratio, tertiary, male (%)",6.25162982940674,7.69996976852416,7.26160001754761,8.456130027771,8.29335021972656
Rwanda,RWA,"Gross enrolment ratio, upper secondary, female (%)",19.5010204315186,22.430269241333,27.5634498596191,31.007360458374,32.2074584960938
Rwanda,RWA,"Gross enrolment ratio, upper secondary, male (%)",22.1470794677734,24.300329208374,28.7516498565674,31.7687702178955,31.7034606933594
Rwanda,RWA,"Literacy rate, population 25-64 years, both sexes (%)",62.1971,,64.232,,
Rwanda,RWA,"Literacy rate, population 25-64 years, female (%)",56.85094,,59.55169,,
Rwanda,RWA,"Literacy rate, population 25-64 years, male (%)",69.01257,,69.53993,,
Samoa,WSM,GDP per capita (current US$),3453.43429763501,3942.05164463231,4234.64075149378,4219.0248616681,4179.04993371506
Samoa,WSM,"GDP, PPP (current international $)",985147468.773358,1063589611.12987,1087536991.26951,1083729702.36492,1116327362.53999
Samoa,WSM,GNI (current US$),624740011.033178,712901566.557762,764408126.901347,771635301.326097,773788986.480668
Samoa,WSM,"GNI per capita, Atlas method (current US$)",3200.0,3470.0,3780.0,3920.0,4040.0
Samoa,WSM,"GNI per capita, PPP (current international $)",5140.0,5460.0,5480.0,5450.0,5590.0
Samoa,WSM,"GNI, PPP (current international $)",957101573.7303,1024939103.95493,1037636885.98555,1039059687.99497,1074929184.37294
Samoa,WSM,Government expenditure in educational institutions as % of GDP (%),,,,,
Samoa,WSM,"Gross enrolment ratio, lower secondary, female (%)",108.2294921875,102.957748413086,104.761901855469,,100.068740844727
Samoa,WSM,"Gross enrolment ratio, lower secondary, male (%)",110.426536560059,105.413597106934,102.32154083252,,104.421333312988
Samoa,WSM,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
Samoa,WSM,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
Samoa,WSM,"Gross enrolment ratio, pre-primary, female (%)",38.3333282470703,41.0125007629395,35.6263885498047,,38.9272689819336
Samoa,WSM,"Gross enrolment ratio, pre-primary, male (%)",32.8557395935059,36.8461418151855,32.3496513366699,,34.9785003662109
Samoa,WSM,"Gross enrolment ratio, primary and lower secondary, female (%)",109.536682128906,105.706932067871,104.961563110352,,104.813522338867
Samoa,WSM,"Gross enrolment ratio, primary and lower secondary, male (%)",111.249671936035,106.230628967285,104.568397521973,,105.680221557617
Samoa,WSM,"Gross enrolment ratio, primary and secondary, female (%)",101.588623046875,99.2688903808594,97.5848236083984,,99.159782409668
Samoa,WSM,"Gross enrolment ratio, primary and secondary, male (%)",96.3173599243164,93.2788009643555,92.9768218994141,,93.8011474609375
Samoa,WSM,"Gross enrolment ratio, primary to tertiary, female (%)",,,,,
Samoa,WSM,"Gross enrolment ratio, primary to tertiary, male (%)",,,,,
Samoa,WSM,"Gross enrolment ratio, primary, female (%)",109.948188781738,106.567253112793,105.023559570313,,106.264450073242
Samoa,WSM,"Gross enrolment ratio, primary, male (%)",111.515701293945,106.492340087891,105.277206420898,,106.06079864502
Samoa,WSM,"Gross enrolment ratio, secondary, female (%)",93.5924682617188,92.2489929199219,90.3765106201172,,92.1822280883789
Samoa,WSM,"Gross enrolment ratio, secondary, male (%)",82.2647094726563,81.0146102905273,81.4496536254883,,81.94091796875
Samoa,WSM,"Gross enrolment ratio, tertiary, female (%)",,,,,
Samoa,WSM,"Gross enrolment ratio, tertiary, male (%)",,,,,
Samoa,WSM,"Gross enrolment ratio, upper secondary, female (%)",87.2859878540039,87.6377182006835,84.18408203125,,88.7970886230469
Samoa,WSM,"Gross enrolment ratio, upper secondary, male (%)",70.262580871582,70.6917114257813,72.6891937255859,,72.6482696533203
Samoa,WSM,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
Samoa,WSM,"Literacy rate, population 25-64 years, female (%)",,,,,
Samoa,WSM,"Literacy rate, population 25-64 years, male (%)",,,,,
San Marino,SMR,GDP per capita (current US$),68758.368617233,65213.6189898105,56403.9948328626,57746.1660696878,56513.5160808722
San Marino,SMR,"GDP, PPP (current international $)",2251374814.8755,2080937193.28879,1959295541.51547,1930559925.60645,1947789045.35938
San Marino,SMR,GNI (current US$),,,,,
San Marino,SMR,"GNI per capita, Atlas method (current US$)",,,,,
San Marino,SMR,"GNI per capita, PPP (current international $)",,,,,
San Marino,SMR,"GNI, PPP (current international $)",,,,,
San Marino,SMR,Government expenditure in educational institutions as % of GDP (%),2.30937004089355,2.38372993469238,,,
San Marino,SMR,"Gross enrolment ratio, lower secondary, female (%)",98.6394577026367,94.802490234375,95.2380981445313,,
San Marino,SMR,"Gross enrolment ratio, lower secondary, male (%)",98.8095169067383,95.057029724121,92.2641525268555,,
San Marino,SMR,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
San Marino,SMR,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
San Marino,SMR,"Gross enrolment ratio, pre-primary, female (%)",89.4139862060547,112.975387573242,107.6171875,,
San Marino,SMR,"Gross enrolment ratio, pre-primary, male (%)",96.0548934936523,103.571426391602,105.961540222168,,
San Marino,SMR,"Gross enrolment ratio, primary and lower secondary, female (%)",99.918701171875,92.6299514770508,93.6407012939453,,
San Marino,SMR,"Gross enrolment ratio, primary and lower secondary, male (%)",92.4242401123047,93.4414672851563,93.2732315063477,,
San Marino,SMR,"Gross enrolment ratio, primary and secondary, female (%)",99.1735534667969,93.8816375732422,94.649169921875,,
San Marino,SMR,"Gross enrolment ratio, primary and secondary, male (%)",93.2116088867188,93.5909118652344,93.6416168212891,,
San Marino,SMR,"Gross enrolment ratio, primary to tertiary, female (%)",93.3358612060547,89.5516891479492,88.1564178466797,,
San Marino,SMR,"Gross enrolment ratio, primary to tertiary, male (%)",82.8581390380859,83.0784912109375,82.8114624023438,,
San Marino,SMR,"Gross enrolment ratio, primary, female (%)",100.633712768555,91.3366317749023,92.6451568603516,,
San Marino,SMR,"Gross enrolment ratio, primary, male (%)",88.7755126953125,92.4887924194335,93.8596496582031,,
San Marino,SMR,"Gross enrolment ratio, secondary, female (%)",98.1691436767578,95.6155090332031,95.9369812011719,,
San Marino,SMR,"Gross enrolment ratio, secondary, male (%)",96.3317413330078,94.3425064086914,93.4928894042969,,
San Marino,SMR,"Gross enrolment ratio, tertiary, female (%)",77.3049621582031,77.3049621582031,69.886360168457,,
San Marino,SMR,"Gross enrolment ratio, tertiary, male (%)",52.9729690551758,51.9515495300292,50.4648094177246,,
San Marino,SMR,"Gross enrolment ratio, upper secondary, female (%)",97.8753509521484,96.1702117919922,96.4038696289063,,
San Marino,SMR,"Gross enrolment ratio, upper secondary, male (%)",94.6666717529297,93.8618927001953,94.2998809814453,,
San Marino,SMR,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
